ZINC41211822; 0.245; NC(=O)CC(c1ccc(cc1)C)C1CC1
ZINC01239343; 0.245; Fc1ccc(cc1)C(=O)c1c[nH]nc1c1ccccc1O
ZINC02538885; 0.245; Cn1ncc(c1)Cn1ccc(n1)[N+](=O)[O-]
ZINC95713187; 0.245; CSc1cccc(c1O)C(=O)N
ZINC95724174; 0.245; COc1ccc(c(c1)O)NC
ZINC11953947; 0.245; COc1ccc(c(c1)O)C(=S)N
ZINC39238502; 0.245; CN(C(=O)c1cccc(c1O)O)C
ZINC39650991; 0.245; CCCc1c(N)ccc(c1O)C(=O)C
ZINC47816097; 0.245; C#CCNC(=O)c1cc(C)cc(c1O)Br
ZINC26259672; 0.245; C#CCNC(=O)CCc1ccccc1O
ZINC82314914; 0.245; BrCC(=CC(=O)c1cccc(c1)N)O
ZINC95079148; 0.243; [O-][N+](=O)CCC1=c2ccccc2=NC1
ZINC08023342; 0.243; S=C=NCc1ccc(c2c1cccn2)O
ZINC75738239; 0.243; Oc1ccc(c2c1C(NCC2)c1nnc[nH]1)Br
ZINC75738238; 0.243; Oc1ccc(c2c1C(NCC2)c1nnc[nH]1)Br
ZINC95711784; 0.243; Oc1cc(cc(c1)C(=O)N)N(C)C
ZINC33790935; 0.243; O=C(c1ccncc1)NCCO[N+](=O)[O-]
ZINC00049636; 0.243; O=C(c1ccccc1)Cn1cnc(n1)[N+](=O)[O-]
ZINC72063700; 0.243; O=C(Cc1ccccc1O)Nc1ccc2c(c1)OCO2
ZINC82373697; 0.243; Nc1onc(c1[N+](=O)[O-])C1CCCCC1
ZINC75847343; 0.243; NC(=O)c1cc(C)c(cc1O)Cl
ZINC77296184; 0.243; N#Cc1cnc(cc1O)c1ccncc1
ZINC62568868; 0.243; N#CCc1cc(O)c2c(n1)c(F)ccc2
ZINC75643529; 0.243; Fc1cc2CCN[C@H](c2cc1O)c1c[nH]cn1
ZINC08732762; 0.243; ClCc1cc(O)c2c(n1)ccc(c2)F
ZINC34065043; 0.243; C[C@@H]1CC(=O)c2c(N1)cc(cc2O)O
ZINC37215416; 0.243; COc1cccc(c1)NCc1ccc(o1)[N+](=O)[O-]
ZINC15443391; 0.243; COC(=O)C=C(Cc1c(F)cccc1F)O
ZINC95722375; 0.243; CN([C@@H]1C=C(OC2CC2)CC(=N1)[N+](=O)[O-])C
ZINC67785336; 0.243; CN(C(=O)c1c(O)cccc1O)CCc1scnc1C
ZINC95711096; 0.243; CCc1cc(O)cc(c1)C(=O)N
ZINC01705932; 0.243; CCOc1ccc(c(c1)O)N
ZINC02379224; 0.243; CCOC(=O)c1ccc(c(c1)O)N
ZINC39082855; 0.243; CCOC(=O)c1c(C)ccc(c1N)O
ZINC75559668; 0.243; CCCCN1CC(=C(C1=O)O)N
ZINC36827679; 0.243; CC(OC(=O)c1cc(N)ccc1O)C
ZINC00196059; 0.243; CC(NC(=O)Cn1nc(c(c1C)Br)[N+](=O)[O-])C
ZINC41652400; 0.243; CC(=O)c1cc(Cl)c(c(c1O)N)C
ZINC00899620; 0.243; CC(=O)c1c(C)cc2c(c1O)c(O)ccc2
ZINC01747085; 0.243; CC(=O)Nc1ccc(c(c1)C)O
ZINC71522198; 0.243; CC(=C(c1ccc2c(c1)OCO2)C(=O)C)O
ZINC09232939; 0.243; Brc1ccc(cc1)C(=O)c1c[nH]nc1c1ccccc1O
ZINC44491297; 0.243; Brc1ccc(c(c1)O)C(=O)N(Cc1cscn1)C
ZINC01577090; 0.242; NNC(=O)CCc1cc2ccccc2c2c1cccc2
ZINC47929654; 0.240; Oc1ccncc1NC(=O)C[C@@H]1CCC=C1
ZINC83619865; 0.240; Oc1cccc2c1CCN[C@H]2c1ncc[nH]1
ZINC36900252; 0.240; Oc1cccc(c1)NCc1ccn[nH]1
ZINC83595845; 0.240; Oc1ccc2c(c1)[C@H](NCC2)c1ncc[nH]1
ZINC37631151; 0.240; Oc1ccc(c2c1C(=O)c1ccccc1[C@H]2C)O
ZINC32502201; 0.240; O=NC(c1ccc(cc1O)O)c1cccnc1
