ZINC04774857; 0.648; Clc1ccc(c(c1)[N+](=O)[O-])NC(=O)c1ccc2c(c1O)cccc2
ZINC43147135; 0.646; O=C(Nc1ccccc1Cl)NCc1cc(ccc1O)[N+](=O)[O-]
ZINC05611911; 0.646; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1c(C)cc(cc1Cl)C
ZINC35336484; 0.645; O=C(c1ccc(c(c1)O)[N+](=O)[O-])Nc1ccccc1
ZINC04014134; 0.638; Clc1ccc(c(c1)C(=O)Nc1ccc(cc1)[N+](=O)[O-])O
ZINC04178626; 0.636; Oc1ccc(cc1C(=O)Nc1ccccc1[N+](=O)[O-])[N+](=O)[O-]
ZINC00102849; 0.635; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1c(C)cccc1Cl
ZINC03997408; 0.627; Cc1ccc(c(c1)[N+](=O)[O-])NC(=O)c1cc2ccccc2cc1O
ZINC06091730; 0.625; O=C(c1cccc(c1O)[N+](=O)[O-])Nc1ccc(c(c1)Cl)Cl
ZINC04832786; 0.622; COc1ccc(cc1C(=O)Nc1ccc(cc1O)[N+](=O)[O-])Cl
ZINC01568319; 0.620; Nc1ccc(c(c1)Cl)NC(=O)c1cc(Cl)cc(c1O)Cl
ZINC00102950; 0.619; O=C(c1ccc(c(c1)[N+](=O)[O-])C)Nc1c(C)cccc1Cl
ZINC04619874; 0.617; O=C(c1cc(Cl)c2c(c1O)cccc2)Nc1ccccc1
ZINC03013729; 0.614; Clc1cc(CNc2cccc(c2)NC(=O)c2ccccc2C)c(c(c1)[N+](=O)[O-])O
ZINC05212444; 0.612; Cc1ccc(c(c1)[N+](=O)[O-])NC(=O)c1ccccc1O
ZINC03151773; 0.612; CC(=O)Nc1ccc(cc1)NC(=O)c1cc(Cl)cc(c1O)Cl
ZINC05815012; 0.605; Cc1cc(C)c(c(c1)Cl)NC(=O)c1ccc(c(c1)[N+](=O)[O-])C
ZINC43191152; 0.602; O=C(c1cccc(c1C)[N+](=O)[O-])Nc1c(C)cccc1Cl
ZINC19518799; 0.591; Clc1ccc(c(c1)O)C(=O)Nc1cc(N)ccc1C
ZINC00271652; 0.587; Clc1ccc(c(c1)C)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC04014129; 0.587; Clc1cc(Cl)c(c(c1)C(=O)Nc1ccccc1[N+](=O)[O-])O
ZINC07919653; 0.587; COc1ccc(cc1C(=O)Nc1ccc(cc1Cl)C)[N+](=O)[O-]
ZINC03894894; 0.585; O=C(c1ccc2c(c1O)cccc2)Nc1ccccc1[N+](=O)[O-]
ZINC00103112; 0.585; Clc1ccc(cc1C(=O)Nc1c(C)cccc1Cl)[N+](=O)[O-]
ZINC01679796; 0.583; [O-][N+](=O)c1cccc(c1O)CN(c1ccccc1)Cc1cccc(c1O)[N+](=O)[O-]
ZINC19432216; 0.583; Clc1ccc(c(c1)O)C(=O)Nc1cccc(c1C)N
ZINC06272323; 0.583; Cc1ccc(c(c1)Cl)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC19807254; 0.579; Clc1ccc(c(c1)C(=O)Nc1ccccc1C(=O)C)O
ZINC97374747; 0.575; N#CCCN(C(=O)c1ccc(c(c1)[N+](=O)[O-])O)c1ccc(cc1)C
ZINC34120423; 0.571; O=C(c1cc2ccccc2cc1O)Nc1ccccc1[N+](=O)[O-]
ZINC00461821; 0.571; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccc(cc1C)Cl
ZINC35086808; 0.568; Oc1ccc(cc1NC(=O)c1cc(ccc1Cl)[N+](=O)[O-])[N+](=O)[O-]
ZINC04673322; 0.568; Oc1ccc(cc1NC(=O)c1cc(ccc1Cl)[N+](=O)[O-])[N+](=O)[O-]
ZINC06272417; 0.568; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccc(cc1Cl)C
ZINC04014141; 0.564; COc1cc(ccc1NC(=O)c1cc(Cl)ccc1O)[N+](=O)[O-]
ZINC00101766; 0.557; O=C(c1cccc(c1)[N+](=O)[O-])Nc1ccccc1Cl
ZINC19807251; 0.554; Clc1ccc(c(c1)O)C(=O)Nc1ccccc1C(=O)C
ZINC01431087; 0.552; Clc1ccc(c(c1)C)NC(=O)c1ccc(cc1)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC03145110; 0.552; CC(=O)Nc1cccc(c1)NC(=O)c1cc(Cl)cc(c1O)[N+](=O)[O-]
ZINC32116695; 0.547; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1cc(Br)c(c(c1)Br)O
ZINC00284749; 0.544; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccccc1Cl
ZINC19504827; 0.543; Clc1ccc(c(c1)O)C(=O)Nc1c(C)ccc(c1C)N
ZINC03161143; 0.540; [O-][N+](=O)c1cc(C(=O)N(C)C)c(c(c1)[N+](=O)[O-])O
ZINC04991598; 0.540; N#[N+]c1c([O-])c(cc2c1cccc2)C(=O)Nc1ccc(cc1)C
ZINC04014145; 0.540; Brc1ccc(c(c1)C(=O)Nc1ccc(cc1Cl)[N+](=O)[O-])O
ZINC00328817; 0.539; Clc1ccc(c(c1)C)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC37981360; 0.535; Oc1ccc(cc1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC04461692; 0.535; Oc1cc(ccc1NC(=O)c1cccc(c1)[N+](=O)[O-])[N+](=O)[O-]
ZINC00240021; 0.535; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1c(C)cccc1C
ZINC00102850; 0.531; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1ccccc1C
ZINC00280702; 0.522; O=C(c1cccc(c1)[N+](=O)[O-])Nc1c(Cl)cccc1Cl
ZINC19840505; 0.522; Clc1ccc(c(c1)O)C(=O)Nc1ccccc1C
ZINC59112444; 0.522; Clc1ccc(c(c1)C(=O)Nc1c(Cl)cccc1[N+](=O)[O-])O
ZINC07670028; 0.518; Clc1ccc(c(c1)C)NC(=O)c1ccc(c(c1)[N+](=O)[O-])N
ZINC05637097; 0.518; Cc1ccc(c(c1)Cl)NC(=O)c1ccc(c(c1)[N+](=O)[O-])C
ZINC00102829; 0.518; Cc1ccc(c(c1)C)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC00133729; 0.518; Cc1cc(C)c(c(c1)C)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC00272764; 0.518; CCN(c1ccccc1C)C(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC07771295; 0.514; Cc1ccc(c(c1)Cl)NC(=O)c1ccc(c(c1)[N+](=O)[O-])N
ZINC19840424; 0.513; Clc1ccc(c(c1)O)C(=O)Nc1cccc(c1C)C
ZINC01141118; 0.511; O=C(c1cccc(c1)[N+](=O)[O-])Nc1ccccc1C(=O)Nc1ccccc1Cl
ZINC04014136; 0.509; Clc1ccc(c(c1)C(=O)Nc1ccccc1[N+](=O)[O-])O
ZINC19836813; 0.509; Cc1ccc(c(c1)C)NC(=O)c1ccc(cc1O)Cl
ZINC00396611; 0.507; Nc1cccc(c1)C(=O)Nc1cc(Cl)c(c(c1O)Cl)C
ZINC02897596; 0.506; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1ccccc1O
ZINC78993480; 0.506; COc1ccc(cc1C(=O)Nc1cccc(c1C)Cl)[N+](=O)[O-]
ZINC32116471; 0.502; O=C(c1cc(ccc1Cl)[N+](=O)[O-])Nc1cc(Br)c(c(c1)Br)O
ZINC19423711; 0.502; Nc1ccc(c(c1)Cl)NC(=O)c1ccc(cc1O)Cl
ZINC03553855; 0.502; Clc1ccc(c(c1)C)NC(=O)c1ccc(c(c1)[N+](=O)[O-])C
ZINC07771320; 0.502; Cc1ccc(c(c1)Cl)NC(=O)c1cccc(c1C)[N+](=O)[O-]
ZINC19840451; 0.498; Clc1ccc(c(c1)O)C(=O)Nc1cc(C)ccc1C
ZINC35944138; 0.496; O=C(c1cccc(c1)[N+](=O)[O-])Nc1cc(ccc1O)[N+](=O)[O-]
ZINC04865602; 0.495; Cc1cc([N+](=O)[O-])c(cc1NC(=O)c1ccccc1O)Cl
ZINC18192843; 0.493; CCNC(=O)c1cc(cc(c1O)[N+](=O)[O-])[N+](=O)[O-]
ZINC00335535; 0.492; O=C(c1cccc(c1)[N+](=O)[O-])Nc1cccc(c1C)Cl
ZINC00102021; 0.492; O=C(c1ccc(c(c1)[N+](=O)[O-])C)Nc1ccccc1Cl
ZINC04014132; 0.492; Clc1ccc(c(c1)[N+](=O)[O-])NC(=O)c1cc(Cl)cc(c1O)Cl
ZINC00335677; 0.492; Clc1ccc(c(c1)NC(=O)c1cccc(c1)[N+](=O)[O-])C
